Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Lourenço,Season 4 Informative Clip: Formula 1: Drive to Survive,Apple iPhone XS,2022-08-31 20:39:02,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":5980,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":13387,""mediaOffsetMs"":7000}]"
Lourenço,Ultimate Beastmaster (Trailer),LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 18:47:33,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1000},{""eventType"":""playing"",""sessionOffsetMs"":1569,""mediaOffsetMs"":1000},{""eventType"":""paused"",""sessionOffsetMs"":24273,""mediaOffsetMs"":22422}]"
Lourenço,Ultimate Beastmaster (Trailer),LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 18:47:32,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1000},{""eventType"":""stopped"",""sessionOffsetMs"":1750,""mediaOffsetMs"":1000}]"
Lourenço,Season 2 Trailer: Indian Matchmaking,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 18:47:27,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1021},{""eventType"":""stopped"",""sessionOffsetMs"":2062,""mediaOffsetMs"":1021}]"
Lourenço,"Queer Eye: Brazil: Season 1: ""An Animal’s Best Friend""",LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 18:00:19,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5000},{""eventType"":""playing"",""sessionOffsetMs"":1756,""mediaOffsetMs"":5000},{""eventType"":""paused"",""sessionOffsetMs"":1048851,""mediaOffsetMs"":1052000},{""eventType"":""playing"",""sessionOffsetMs"":1067010,""mediaOffsetMs"":1052000},{""eventType"":""paused"",""sessionOffsetMs"":1090543,""mediaOffsetMs"":1075416},{""eventType"":""playing"",""sessionOffsetMs"":1168915,""mediaOffsetMs"":1075416},{""eventType"":""paused"",""sessionOffsetMs"":2821338,""mediaOffsetMs"":2727958},{""eventType"":""stopped"",""sessionOffsetMs"":2821964,""mediaOffsetMs"":2728054}]"
Lourenço,"Queer Eye: Brazil: Season 1: ""A Huge Heart""",LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 17:35:23,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1189000},{""eventType"":""playing"",""sessionOffsetMs"":4637,""mediaOffsetMs"":1189000},{""eventType"":""paused"",""sessionOffsetMs"":382509,""mediaOffsetMs"":1562833},{""eventType"":""playing"",""sessionOffsetMs"":412314,""mediaOffsetMs"":1562833},{""eventType"":""paused"",""sessionOffsetMs"":1497976,""mediaOffsetMs"":2648500},{""eventType"":""stopped"",""sessionOffsetMs"":1498571,""mediaOffsetMs"":2648614}]"
Lourenço,Season 1 Informative Clip: Queer Eye: Brasil,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 17:35:19,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3724,""mediaOffsetMs"":0}]"
Lourenço,Season 2 Trailer: I AM A KILLER,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 17:35:16,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1783,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2064,""mediaOffsetMs"":280},{""eventType"":""stopped"",""sessionOffsetMs"":4038,""mediaOffsetMs"":60}]"
Lourenço,"I AM A KILLER: Season 3: ""A Question of Loyalty""",LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 17:24:57,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1417,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":614879,""mediaOffsetMs"":613200},{""eventType"":""stopped"",""sessionOffsetMs"":619255,""mediaOffsetMs"":612158}]"
Lourenço,Season 2 Trailer: I AM A KILLER,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 17:24:46,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2319,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":7844,""mediaOffsetMs"":5320},{""eventType"":""stopped"",""sessionOffsetMs"":13658,""mediaOffsetMs"":4803}]"
Lourenço,The Walking Dead: Season 1_hook_primary_16x9,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 17:24:42,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2364,""mediaOffsetMs"":0}]"
Lourenço,Season 1 Informative Clip: Queer Eye: Brasil,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 17:24:35,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2079,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4773,""mediaOffsetMs"":2500},{""eventType"":""stopped"",""sessionOffsetMs"":7759,""mediaOffsetMs"":2334}]"
Lourenço,Season 1 Informative Clip: Queer Eye: Brasil,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 17:24:32,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2744,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3154,""mediaOffsetMs"":250},{""eventType"":""stopped"",""sessionOffsetMs"":5294,""mediaOffsetMs"":279}]"
Lourenço,Season 2 Trailer: Indian Matchmaking,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 17:24:08,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3961,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":19322,""mediaOffsetMs"":15265},{""eventType"":""stopped"",""sessionOffsetMs"":21163,""mediaOffsetMs"":15359}]"
Lourenço,Season 1 Trailer: Instant Dream Home,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 17:22:32,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1274,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":95900,""mediaOffsetMs"":93968}]"
Lourenço,"Selling The OC: Season 1: ""Turning Tides""",LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 17:21:52,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1855000},{""eventType"":""playing"",""sessionOffsetMs"":6169,""mediaOffsetMs"":1855000},{""eventType"":""paused"",""sessionOffsetMs"":42768,""mediaOffsetMs"":1891139},{""eventType"":""stopped"",""sessionOffsetMs"":43221,""mediaOffsetMs"":1891203}]"
Lourenço,Season 1 Trailer: Selling The OC,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 17:21:48,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2206,""mediaOffsetMs"":0}]"
Lourenço,Season 1 Inciting Incident Clip: Kleo,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 17:21:35,NL,"[{""eventType"":""start"",""sessionOffsetMs"":8338,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":9829,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":14249,""mediaOffsetMs"":4250},{""eventType"":""stopped"",""sessionOffsetMs"":16183,""mediaOffsetMs"":4411}]"
Lourenço,"Selling The OC: Season 1: ""Turning Tides""",iPad Pro 10.5-Inch (Wi-Fi),2022-08-31 16:45:18,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5000},{""eventType"":""playing"",""sessionOffsetMs"":85,""mediaOffsetMs"":5000},{""eventType"":""paused"",""sessionOffsetMs"":1849895,""mediaOffsetMs"":1855000},{""eventType"":""stopped"",""sessionOffsetMs"":1862434,""mediaOffsetMs"":1855000}]"
Lourenço,"Selling The OC: Season 1: ""Upping the Ante""",iPad Pro 10.5-Inch (Wi-Fi),2022-08-31 16:26:09,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":863000},{""eventType"":""playing"",""sessionOffsetMs"":380,""mediaOffsetMs"":863000},{""eventType"":""playing"",""sessionOffsetMs"":77380,""mediaOffsetMs"":940000},{""eventType"":""playing"",""sessionOffsetMs"":87380,""mediaOffsetMs"":950000},{""eventType"":""stopped"",""sessionOffsetMs"":1149182,""mediaOffsetMs"":2011000}]"
Lourenço,"Selling The OC: Season 1: ""Upping the Ante""",iPad Pro 10.5-Inch (Wi-Fi),2022-08-31 15:29:54,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5000},{""eventType"":""playing"",""sessionOffsetMs"":89,""mediaOffsetMs"":5000},{""eventType"":""paused"",""sessionOffsetMs"":858134,""mediaOffsetMs"":863000},{""eventType"":""stopped"",""sessionOffsetMs"":862048,""mediaOffsetMs"":863000}]"
Lourenço,"Selling The OC: Season 1: ""Co-listing Chaos""",iPad Pro 10.5-Inch (Wi-Fi),2022-08-31 15:14:22,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1178000},{""eventType"":""playing"",""sessionOffsetMs"":439,""mediaOffsetMs"":1178000},{""eventType"":""playing"",""sessionOffsetMs"":1439,""mediaOffsetMs"":1179000},{""eventType"":""paused"",""sessionOffsetMs"":518429,""mediaOffsetMs"":1691000},{""eventType"":""reposition"",""sessionOffsetMs"":518429,""mediaOffsetMs"":1681000},{""eventType"":""playing"",""sessionOffsetMs"":518679,""mediaOffsetMs"":1681000},{""eventType"":""playing"",""sessionOffsetMs"":518681,""mediaOffsetMs"":1681000},{""eventType"":""playing"",""sessionOffsetMs"":593294,""mediaOffsetMs"":1696000},{""eventType"":""playing"",""sessionOffsetMs"":607294,""mediaOffsetMs"":1710000},{""eventType"":""stopped"",""sessionOffsetMs"":932623,""mediaOffsetMs"":2035000}]"
Lourenço,Sensory Clip: Untold: Operation Flagrant Foul,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 10:05:16,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4685,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":8211,""mediaOffsetMs"":3003}]"
Lourenço,Season 2 Trailer: I AM A KILLER,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 10:05:12,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2241,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2775,""mediaOffsetMs"":280},{""eventType"":""stopped"",""sessionOffsetMs"":4427,""mediaOffsetMs"":587}]"
Lourenço,Season 1 Trailer: Too Hot To Handle: Brazil,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 10:05:09,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2285,""mediaOffsetMs"":0}]"
Lourenço,Community: Season 1_hook_05_16x9,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 10:05:06,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":589},{""eventType"":""stopped"",""sessionOffsetMs"":3258,""mediaOffsetMs"":589}]"
Lourenço,Season 1 Hook Clip 2: Locke & Key,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 10:05:01,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2349,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2739,""mediaOffsetMs"":250},{""eventType"":""stopped"",""sessionOffsetMs"":4262,""mediaOffsetMs"":340}]"
Lourenço,Long Shot_hook_02_16x9,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 10:04:56,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2136,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2509,""mediaOffsetMs"":280},{""eventType"":""stopped"",""sessionOffsetMs"":4073,""mediaOffsetMs"":435}]"
Lourenço,Love: Season 3 (Trailer),LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 10:04:52,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":959},{""eventType"":""stopped"",""sessionOffsetMs"":3289,""mediaOffsetMs"":959}]"
Lourenço,Villain / Antagonist Clip: That's Amor,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 10:04:48,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3988,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4259,""mediaOffsetMs"":250},{""eventType"":""stopped"",""sessionOffsetMs"":5838,""mediaOffsetMs"":291}]"
Lourenço,Season 1 Trailer: Kleo,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 10:04:45,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":2222,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":2880,""mediaOffsetMs"":500},{""eventType"":""stopped"",""sessionOffsetMs"":5547,""mediaOffsetMs"":501}]"
Lourenço,Trailer Park Boys: Season 10 (Trailer),LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 10:04:36,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":938},{""eventType"":""playing"",""sessionOffsetMs"":2733,""mediaOffsetMs"":938},{""eventType"":""paused"",""sessionOffsetMs"":4547,""mediaOffsetMs"":2669},{""eventType"":""stopped"",""sessionOffsetMs"":7451,""mediaOffsetMs"":2518}]"
Lourenço,Season 2 Relatable Clip: Get Organized with The Home Edit,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 10:04:30,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2471,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4388,""mediaOffsetMs"":1751},{""eventType"":""stopped"",""sessionOffsetMs"":6615,""mediaOffsetMs"":1797}]"
Lourenço,Season 2 Teaser: Love & Anarchy,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 10:04:25,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2458,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4730,""mediaOffsetMs"":2240},{""eventType"":""stopped"",""sessionOffsetMs"":7062,""mediaOffsetMs"":2010}]"
Lourenço,Wet Hot American Summer: Ten Years Later (Trailer),LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 10:04:17,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1000},{""eventType"":""playing"",""sessionOffsetMs"":2778,""mediaOffsetMs"":1000},{""eventType"":""paused"",""sessionOffsetMs"":3245,""mediaOffsetMs"":1251},{""eventType"":""stopped"",""sessionOffsetMs"":5182,""mediaOffsetMs"":1294}]"
Lourenço,Gilmore Girls: Season 1_hook_primary_16x9,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 10:04:12,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":266},{""eventType"":""stopped"",""sessionOffsetMs"":2962,""mediaOffsetMs"":266}]"
Lourenço,Confessions of an Alien Abductee_hook_02_16x9,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 10:04:10,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4057,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4242,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":5743,""mediaOffsetMs"":58}]"
Lourenço,Season 2 Trailer: Indian Matchmaking,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 10:04:07,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1021},{""eventType"":""playing"",""sessionOffsetMs"":2864,""mediaOffsetMs"":1021},{""eventType"":""paused"",""sessionOffsetMs"":3148,""mediaOffsetMs"":1251},{""eventType"":""stopped"",""sessionOffsetMs"":5127,""mediaOffsetMs"":1131}]"
Lourenço,Season 1 Trailer: Mo,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 10:04:03,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1911,""mediaOffsetMs"":0}]"
Lourenço,The Letdown (Trailer),LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 10:04:00,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1000},{""eventType"":""playing"",""sessionOffsetMs"":2352,""mediaOffsetMs"":1000},{""eventType"":""paused"",""sessionOffsetMs"":5960,""mediaOffsetMs"":4360},{""eventType"":""stopped"",""sessionOffsetMs"":8495,""mediaOffsetMs"":4398}]"
Lourenço,Season 2 Trailer: I AM A KILLER,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 10:03:58,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2915,""mediaOffsetMs"":0}]"
Lourenço,Season 1 Cliffhanger Clip: Under Fire,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 10:03:54,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2345,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4115,""mediaOffsetMs"":1680},{""eventType"":""stopped"",""sessionOffsetMs"":6567,""mediaOffsetMs"":1402}]"
Lourenço,The Walking Dead: Season 1_hook_primary_16x9,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 10:03:45,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3127,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5540,""mediaOffsetMs"":2252},{""eventType"":""stopped"",""sessionOffsetMs"":8523,""mediaOffsetMs"":2296}]"
Lourenço,Rick and Morty: Season 1_hook_primary_16x9,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 10:03:43,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2804,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3091,""mediaOffsetMs"":250},{""eventType"":""stopped"",""sessionOffsetMs"":4562,""mediaOffsetMs"":245}]"
Lourenço,The Walking Dead: Season 1_hook_primary_16x9,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 10:03:36,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2352,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5793,""mediaOffsetMs"":3253},{""eventType"":""stopped"",""sessionOffsetMs"":8248,""mediaOffsetMs"":3293}]"
Lourenço,Trailer: I Came By,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 10:03:35,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1254,""mediaOffsetMs"":0}]"
Lourenço,The Walking Dead: Season 1_hook_primary_16x9,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 10:03:34,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2784,""mediaOffsetMs"":0}]"
Lourenço,Season 1 Trailer: Selling The OC,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 10:03:30,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":1965,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":2767,""mediaOffsetMs"":750},{""eventType"":""stopped"",""sessionOffsetMs"":4629,""mediaOffsetMs"":59}]"
Lourenço,"Selling The OC: Season 1: ""Co-listing Chaos""",LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 09:43:47,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5000},{""eventType"":""playing"",""sessionOffsetMs"":1811,""mediaOffsetMs"":5000},{""eventType"":""playing"",""sessionOffsetMs"":15745,""mediaOffsetMs"":17642},{""eventType"":""playing"",""sessionOffsetMs"":32509,""mediaOffsetMs"":34409},{""eventType"":""paused"",""sessionOffsetMs"":1178039,""mediaOffsetMs"":1179845},{""eventType"":""stopped"",""sessionOffsetMs"":1181919,""mediaOffsetMs"":1178851}]"
Lourenço,"Selling The OC: Season 1: ""An Off-Market Offer""",LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 09:11:28,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5000},{""eventType"":""playing"",""sessionOffsetMs"":1936,""mediaOffsetMs"":5000},{""eventType"":""paused"",""sessionOffsetMs"":6468,""mediaOffsetMs"":8174},{""eventType"":""playing"",""sessionOffsetMs"":13005,""mediaOffsetMs"":8174},{""eventType"":""paused"",""sessionOffsetMs"":1940199,""mediaOffsetMs"":1935183},{""eventType"":""stopped"",""sessionOffsetMs"":1940812,""mediaOffsetMs"":1935388}]"
Lourenço,"Selling The OC: Season 1: ""A Not So Happy Hour""",LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 08:43:43,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5000},{""eventType"":""playing"",""sessionOffsetMs"":1976,""mediaOffsetMs"":5000},{""eventType"":""paused"",""sessionOffsetMs"":1665483,""mediaOffsetMs"":1667082},{""eventType"":""stopped"",""sessionOffsetMs"":1666150,""mediaOffsetMs"":1667171}]"
Lourenço,"Selling The OC: Season 1: ""Testing the Waters""",LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 08:05:45,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5000},{""eventType"":""playing"",""sessionOffsetMs"":1860,""mediaOffsetMs"":5000},{""eventType"":""paused"",""sessionOffsetMs"":2277076,""mediaOffsetMs"":2278693},{""eventType"":""stopped"",""sessionOffsetMs"":2277855,""mediaOffsetMs"":2278873}]"
Lourenço,"Selling The OC: Season 1: ""Them Tables... They Turn""",LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 07:35:24,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":6000},{""eventType"":""playing"",""sessionOffsetMs"":2205,""mediaOffsetMs"":6000},{""eventType"":""paused"",""sessionOffsetMs"":1821556,""mediaOffsetMs"":1824322},{""eventType"":""stopped"",""sessionOffsetMs"":1822160,""mediaOffsetMs"":1824354}]"
Lourenço,"Selling The OC: Season 1: ""Paradise Comes with a Price""",LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 07:22:43,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1612000},{""eventType"":""playing"",""sessionOffsetMs"":3657,""mediaOffsetMs"":1612000},{""eventType"":""paused"",""sessionOffsetMs"":762080,""mediaOffsetMs"":2368657},{""eventType"":""stopped"",""sessionOffsetMs"":762966,""mediaOffsetMs"":2368808}]"
Lourenço,Season 1 Upper Bound Clip 14: Selling The OC,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 07:22:35,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4337,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":9695,""mediaOffsetMs"":5255},{""eventType"":""stopped"",""sessionOffsetMs"":11412,""mediaOffsetMs"":5365}]"
Lourenço,Trailer 2: Echoes,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 07:22:31,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4061,""mediaOffsetMs"":0}]"
Lourenço,Season 3 Cliffhanger Clip: I AM A KILLER,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-31 07:21:25,NL,"[{""eventType"":""start"",""sessionOffsetMs"":8220,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":8982,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":64331,""mediaOffsetMs"":54680}]"
Lourenço,"Workin' Moms: Season 6: ""Oh. Ohh. Ohhh.""",LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-30 17:04:11,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1275670},{""eventType"":""stopped"",""sessionOffsetMs"":1963,""mediaOffsetMs"":1275670}]"
Lourenço,Brooklyn Nine-Nine: Season 1_hook_primary_16x9,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-30 17:04:10,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":5170,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6545,""mediaOffsetMs"":1001}]"
Lourenço,Trailer 2: Echoes,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-30 17:04:05,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":3507,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":3737,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":6030,""mediaOffsetMs"":64}]"
